Exchange Date,HIGH,LOW,OPEN,CLOSE,VOLUME,COUNT,RIC,Description,Interval,Currency,FriendlyName
2015-11-16,,,,47.38,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-11-17,,,,46.59,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-11-18,,,,46.26,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-11-19,46.25,46.25,46.25,46,40,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-11-20,,,,46.12,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-11-23,,,,46.12,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-11-24,,,,46.17,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-11-25,,,,46.11,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-11-26,,,,46.17,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-11-27,,,,46.09,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-11-30,,,,46.1,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-12-01,40.99,40.99,40.99,39.63,10,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-12-02,39.84,39.84,39.84,39.03,2,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-12-03,,,,38.78,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-12-04,39,39,39,38.78,50,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-12-07,,,,39.04,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-12-08,38.9,38.9,38.9,38.92,65,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-12-09,39.1,39.1,39.1,38.73,40,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-12-10,,,,38.15,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-12-11,,,,38.28,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-12-14,,,,38.45,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-12-15,,,,38.2,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-12-16,,,,38.55,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-12-17,,,,38.8,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-12-18,,,,39.32,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-12-21,,,,39.28,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-12-22,39.44,39.44,39.44,39.03,10,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-12-23,,,,39.03,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-12-24,,,,39.12,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-12-28,,,,39.15,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-12-29,,,,39.31,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-12-30,,,,39.31,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2015-12-31,,,,39.58,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-01-01,43.1,42.9,42.9,,12,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-01-04,43.1,42.9,42.9,41.7,12,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-01-05,41.7,41.3,41.3,41.52,125,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-01-06,41.25,40.8,41.1,40.92,235,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-01-07,40.75,40.5,40.75,40.95,60,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-01-08,40.84,40.7,40.72,40.62,110,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-01-11,40.69,40.54,40.54,39.98,125,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-01-12,39.6,39.55,39.6,39.48,30,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-01-13,,,,39.88,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-01-14,39.95,39.83,39.85,40.13,210,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-01-15,,,,40.45,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-01-18,,,,41.8,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-01-19,,,,41.51,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-01-20,41.5,41.5,41.5,40.73,50,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-01-21,40.93,40.93,40.93,40.92,10,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-01-22,41.07,41.07,41.07,41.07,90,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-01-25,,,,40.96,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-01-26,,,,41.03,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-01-27,,,,41.15,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-01-28,,,,41.18,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-01-29,,,,41.17,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-02-01,42.3,41.8,41.95,42.74,290,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-02-02,43.03,42.87,42.87,43.3,36,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-02-03,,,,43.57,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-02-04,44.47,44.28,44.4,44.25,262,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-02-05,43.81,43.81,43.81,44.05,3,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-02-08,,,,44.25,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-02-09,,,,43.75,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-02-10,,,,43.19,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-02-11,,,,43,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-02-12,,,,43,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-02-15,,,,44.69,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-02-16,,,,44.63,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-02-17,44.55,44.5,44.55,44.72,30,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-02-18,,,,45.22,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-02-19,45.75,45.75,45.75,46.08,90,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-02-22,46.33,46.28,46.33,46.75,15,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-02-23,46.81,46.49,46.81,46.71,50,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-02-24,,,,46.58,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-02-25,46.48,46.48,46.48,46.42,10,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-02-26,,,,46.5,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-02-29,,,,46.33,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-03-01,49.22,48.05,48.05,49.08,260,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-03-02,50.71,49.53,49.8,50.77,381,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-03-03,50.56,50.4,50.56,50.03,95,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-03-04,51.01,49.64,50.27,52,275,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-03-07,61.02,55.52,55.52,60.37,212,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-03-08,58.7,55.47,55.47,56.67,153,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-03-09,55.64,53.95,54.75,55.54,365,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-03-10,56.74,56.41,56.64,55.28,100,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-03-11,56.38,54.79,56.38,54.5,145,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-03-14,55.77,55.25,55.77,53.97,50,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-03-15,53.25,53.25,53.25,52.95,50,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-03-16,53.2,53.2,53.2,54.35,1,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-03-17,54,52.5,54,54.95,2,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-03-18,,,,55.67,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-03-21,,,,55.73,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-03-22,56,56,56,55.77,22,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-03-23,,,,55.7,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-03-24,,,,55.75,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-03-28,55.55,55.55,55.55,55.65,10,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-03-29,55.85,55.72,55.85,55.68,4,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-03-30,,,,55.59,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-03-31,,,,55.52,,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-04-01,53.65,52.5,52.92,53.63,542,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-04-04,53.65,53.65,53.65,53.83,2,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-04-05,53.27,52.3,52.59,52.95,267,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
2016-04-06,52.38,52.13,52.13,52.6,77,-1,SZZFc1,Singapore Exchange Derivatives TSI IronOre CFR China Index Full Session Commodity Future Continuation 1,daily,USD,SGX TSI Iron Ore - Front Month
